Gene1,Gene2,Type
g1488,g724,+
g1494,g724,+
g54,g725,+
g117,g725,+
g233,g725,+
g298,g725,+
g337,g725,+
g471,g725,+
g480,g725,+
g716,g725,+
g839,g725,+
g908,g725,+
g975,g725,+
g1123,g725,+
g1228,g725,+
g1370,g725,+
g1393,g725,+
g1459,g725,+
g108,g726,+
g262,g726,+
g288,g726,+
g391,g726,+
g513,g726,+
g677,g726,+
g1156,g726,+
g1163,g726,+
g1165,g726,+
g1216,g726,+
g1445,g726,+
g1489,g726,+
g115,g727,+
g233,g727,+
g359,g727,+
g524,g727,+
g584,g727,+
g639,g727,+
g764,g727,+
g816,g727,+
g1042,g727,+
g1093,g727,+
g1267,g727,+
g108,g728,+
g254,g728,+
g262,g728,+
g278,g728,+
g292,g728,+
g615,g728,+
g658,g728,+
g678,g728,+
g752,g728,+
g867,g728,+
g917,g728,+
g1072,g728,+
g1178,g728,+
g1343,g728,+
g1414,g728,+
g1476,g728,+
g37,g729,+
g302,g729,+
g361,g729,+
g1018,g729,+
g1111,g729,+
g1156,g729,+
g1232,g729,+
g1293,g729,+
g1416,g729,+
g188,g730,+
g408,g730,+
g674,g730,+
g686,g730,+
g773,g730,+
g787,g730,+
g975,g730,+
g1116,g730,+
g1142,g730,+
g1158,g730,+
g1321,g730,+
g1400,g730,+
g1421,g730,+
g108,g731,+
g166,g731,+
g171,g731,+
g173,g731,+
g252,g731,+
g650,g731,+
g759,g731,+
g788,g731,+
g845,g731,+
g952,g731,+
g1003,g731,+
g1062,g731,+
g1072,g731,+
g1391,g731,+
g1421,g731,+
g1449,g731,+
g3,g732,+
g39,g732,+
g144,g732,+
g213,g732,+
g233,g732,+
g253,g732,+
g318,g732,+
g439,g732,+
g452,g732,+
g501,g732,+
g579,g732,+
g670,g732,+
g693,g732,+
g722,g732,+
g767,g732,+
g1059,g732,+
g1304,g732,+
g1449,g732,+
g58,g733,+
g124,g733,+
g282,g733,+
g396,g733,+
g457,g733,+
g459,g733,+
g705,g733,+
g779,g733,+
g805,g733,+
g872,g733,+
g946,g733,+
g971,g733,+
g1155,g733,+
g1198,g733,+
g1216,g733,+
g1250,g733,+
g1333,g733,+
g1351,g733,+
g177,g734,+
g186,g734,+
g356,g734,+
g470,g734,+
g588,g734,+
g656,g734,+
g776,g734,+
g845,g734,+
g1001,g734,+
g1132,g734,+
g1406,g734,+
g1486,g734,+
g71,g735,+
g74,g735,+
g505,g735,+
g767,g735,+
g892,g735,+
g1084,g735,+
g1191,g735,+
g1228,g735,+
g1276,g735,+
g428,g736,+
g605,g736,+
g657,g736,+
g797,g736,+
g805,g736,+
g849,g736,+
g906,g736,+
g917,g736,+
g934,g736,+
g1020,g736,+
g1059,g736,+
g1109,g736,+
g1239,g736,+
g1333,g736,+
g59,g737,+
g124,g737,+
g288,g737,+
g376,g737,+
g588,g737,+
g590,g737,+
g825,g737,+
g845,g737,+
g896,g737,+
g1038,g737,+
g1090,g737,+
g1183,g737,+
g1349,g737,+
g74,g738,+
g138,g738,+
g162,g738,+
g178,g738,+
g189,g738,+
g232,g738,+
g427,g738,+
g475,g738,+
g556,g738,+
g561,g738,+
g713,g738,+
g725,g738,+
g726,g738,+
g729,g738,+
g843,g738,+
g1016,g738,+
g1157,g738,+
g1191,g738,+
g1250,g738,+
g1450,g738,+
g1451,g738,+
g326,g739,+
g422,g739,+
g519,g739,+
g543,g739,+
g731,g739,+
g742,g739,+
g836,g739,+
g1037,g739,+
g1070,g739,+
g1097,g739,+
g1121,g739,+
g1363,g739,+
g408,g740,+
g447,g740,+
g824,g740,+
g903,g740,+
g911,g740,+
g1155,g740,+
g1158,g740,+
g1186,g740,+
g1229,g740,+
g1387,g740,+
g1422,g740,+
g32,g741,+
g310,g741,+
g320,g741,+
g626,g741,+
g701,g741,+
g722,g741,+
g856,g741,+
g868,g741,+
g1093,g741,+
g1102,g741,+
g32,g742,+
g75,g742,+
g164,g742,+
g217,g742,+
g233,g742,+
g435,g742,+
g439,g742,+
g579,g742,+
g657,g742,+
g712,g742,+
g787,g742,+
g844,g742,+
g1062,g742,+
g1498,g742,+
g41,g743,+
g50,g743,+
g70,g743,+
g135,g743,+
g468,g743,+
g541,g743,+
g633,g743,+
g687,g743,+
g710,g743,+
g718,g743,+
g784,g743,+
g919,g743,+
g1075,g743,+
g1316,g743,+
g1385,g743,+
g1419,g743,+
g1456,g743,+
g1485,g743,+
g71,g744,+
g101,g744,+
g116,g744,+
g143,g744,+
g157,g744,+
g226,g744,+
g310,g744,+
g500,g744,+
g699,g744,+
g850,g744,+
g944,g744,+
g1119,g744,+
g8,g745,+
g145,g745,+
g167,g745,+
g282,g745,+
g415,g745,+
g486,g745,+
g763,g745,+
g1096,g745,+
g1102,g745,+
g1132,g745,+
g1360,g745,+
g1361,g745,+
g4,g746,+
g15,g746,+
g71,g746,+
g218,g746,+
g221,g746,+
g370,g746,+
g687,g746,+
g692,g746,+
g749,g746,+
g804,g746,+
g1073,g746,+
g1141,g746,+
g1156,g746,+
g1215,g746,+
g1244,g746,+
g1428,g746,+
g1498,g746,+
g56,g747,+
g293,g747,+
g508,g747,+
g624,g747,+
g672,g747,+
g681,g747,+
g798,g747,+
g978,g747,+
g1063,g747,+
g1105,g747,+
g1191,g747,+
g1205,g747,+
g1498,g747,+
g58,g748,+
g218,g748,+
g445,g748,+
g474,g748,+
g486,g748,+
g512,g748,+
g631,g748,+
g652,g748,+
g718,g748,+
g967,g748,+
g1274,g748,+
g1325,g748,+
g1343,g748,+
g1361,g748,+
g1413,g748,+
g1441,g748,+
g1478,g748,+
g41,g749,+
g42,g749,+
g97,g749,+
g276,g749,+
g396,g749,+
g446,g749,+
g657,g749,+
g855,g749,+
g902,g749,+
g958,g749,+
g1156,g749,+
g1225,g749,+
g1233,g749,+
g1274,g749,+
g1305,g749,+
g1498,g749,+
g70,g750,+
g337,g750,+
g359,g750,+
g390,g750,+
g753,g750,+
g1003,g750,+
g1175,g750,+
g1185,g750,+
g1254,g750,+
g1349,g750,+
g1351,g750,+
g1400,g750,+
g1462,g750,+
g1467,g750,+
g134,g751,+
g387,g751,+
g688,g751,+
g744,g751,+
g1051,g751,+
g1236,g751,+
g1274,g751,+
g1320,g751,+
g1434,g751,+
g1440,g751,+
g37,g752,+
g103,g752,+
g170,g752,+
g176,g752,+
g218,g752,+
g472,g752,+
g554,g752,+
g588,g752,+
g699,g752,+
g742,g752,+
g927,g752,+
g944,g752,+
g1084,g752,+
g1141,g752,+
g104,g753,+
g117,g753,+
g221,g753,+
g332,g753,+
g355,g753,+
g390,g753,+
g431,g753,+
g446,g753,+
g626,g753,+
g657,g753,+
g836,g753,+
g930,g753,+
g1289,g753,+
g1478,g753,+
g108,g754,+
g167,g754,+
g272,g754,+
g614,g754,+
g852,g754,+
g860,g754,+
g1063,g754,+
g1132,g754,+
g1152,g754,+
g1157,g754,+
g1168,g754,+
g1321,g754,+
g1341,g754,+
g70,g755,+
g75,g755,+
g344,g755,+
g362,g755,+
g555,g755,+
g807,g755,+
g820,g755,+
g1045,g755,+
g1234,g755,+
g1235,g755,+
g1239,g755,+
g1313,g755,+
g50,g756,+
g144,g756,+
g573,g756,+
g700,g756,+
g856,g756,+
g884,g756,+
g945,g756,+
g1104,g756,+
g1198,g756,+
g1341,g756,+
g5,g757,+
g75,g757,+
g93,g757,+
g399,g757,+
g525,g757,+
g621,g757,+
g626,g757,+
g677,g757,+
g702,g757,+
g763,g757,+
g843,g757,+
g892,g757,+
g944,g757,+
g1320,g757,+
g1321,g757,+
g1369,g757,+
g1413,g757,+
g1449,g757,+
g197,g758,+
g218,g758,+
g321,g758,+
g378,g758,+
g499,g758,+
g513,g758,+
g528,g758,+
g916,g758,+
g1111,g758,+
g1152,g758,+
g194,g759,+
g262,g759,+
g324,g759,+
g328,g759,+
g355,g759,+
g499,g759,+
g1167,g759,+
g1222,g759,+
g1306,g759,+
g1413,g759,+
g1454,g759,+
g1488,g759,+
g276,g760,+
g362,g760,+
g432,g760,+
g531,g760,+
g790,g760,+
g833,g760,+
g836,g760,+
g852,g760,+
g906,g760,+
g1208,g760,+
g1310,g760,+
g1349,g760,+
g1389,g760,+
g1432,g760,+
g39,g761,+
g143,g761,+
g525,g761,+
g618,g761,+
g671,g761,+
g673,g761,+
g712,g761,+
g753,g761,+
g857,g761,+
g880,g761,+
g944,g761,+
g1065,g761,+
g1126,g761,+
g1217,g761,+
g1418,g761,+
g1420,g761,+
g1486,g761,+
g111,g762,+
g260,g762,+
g405,g762,+
g533,g762,+
g564,g762,+
g633,g762,+
g724,g762,+
g817,g762,+
g839,g762,+
g888,g762,+
g946,g762,+
g975,g762,+
g1141,g762,+
g1225,g762,+
g1234,g762,+
g1391,g762,+
g8,g763,+
g513,g763,+
g526,g763,+
g606,g763,+
g607,g763,+
g679,g763,+
g1031,g763,+
g1070,g763,+
g1136,g763,+
g1315,g763,+
g1351,g763,+
g1388,g763,+
g54,g764,+
g444,g764,+
g509,g764,+
g580,g764,+
g681,g764,+
g930,g764,+
g1177,g764,+
g1237,g764,+
g1494,g764,+
g53,g765,+
g97,g765,+
g289,g765,+
g499,g765,+
g521,g765,+
g528,g765,+
g747,g765,+
g748,g765,+
g749,g765,+
g876,g765,+
g892,g765,+
g911,g765,+
g974,g765,+
g1074,g765,+
g1086,g765,+
g1135,g765,+
g1149,g765,+
g1354,g765,+
g1398,g765,+
g1414,g765,+
g1438,g765,+
g320,g766,+
g509,g766,+
g616,g766,+
g638,g766,+
g671,g766,+
g692,g766,+
g753,g766,+
g764,g766,+
g880,g766,+
g960,g766,+
g1096,g766,+
g1109,g766,+
g1142,g766,+
g1177,g766,+
g1207,g766,+
g1321,g766,+
g1403,g766,+
g1410,g766,+
g1478,g766,+
g73,g767,+
g139,g767,+
g180,g767,+
g272,g767,+
g397,g767,+
g432,g767,+
g749,g767,+
g887,g767,+
g888,g767,+
g901,g767,+
g949,g767,+
g1215,g767,+
g1240,g767,+
g1318,g767,+
g1449,g767,+
g26,g768,+
g250,g768,+
g288,g768,+
g324,g768,+
g436,g768,+
g596,g768,+
g805,g768,+
g1003,g768,+
g1105,g768,+
g1313,g768,+
g1438,g768,+
g1466,g768,+
g1488,g768,+
g51,g769,+
g162,g769,+
g339,g769,+
g642,g769,+
g701,g769,+
g860,g769,+
g911,g769,+
g928,g769,+
g1095,g769,+
g1158,g769,+
g1345,g769,+
g1419,g769,+
g1440,g769,+
g1445,g769,+
g1454,g769,+
g1466,g769,+
g16,g770,+
g18,g770,+
g36,g770,+
g49,g770,+
g252,g770,+
g273,g770,+
g594,g770,+
g614,g770,+
g679,g770,+
g688,g770,+
g901,g770,+
g1201,g770,+
g1259,g770,+
g1316,g770,+
g1345,g770,+
g1350,g770,+
g1391,g770,+
g1449,g770,+
g208,g771,+
g226,g771,+
g246,g771,+
g324,g771,+
g337,g771,+
g580,g771,+
g603,g771,+
g815,g771,+
g844,g771,+
g906,g771,+
g968,g771,+
g1169,g771,+
g1228,g771,+
g1239,g771,+
g1302,g771,+
g1414,g771,+
g56,g772,+
g166,g772,+
g345,g772,+
g365,g772,+
g390,g772,+
g446,g772,+
g457,g772,+
g535,g772,+
g554,g772,+
g578,g772,+
g686,g772,+
g710,g772,+
g992,g772,+
g1096,g772,+
g1202,g772,+
g1302,g772,+
g1314,g772,+
g1419,g772,+
g46,g773,+
g103,g773,+
g242,g773,+
g362,g773,+
g502,g773,+
g528,g773,+
g884,g773,+
g888,g773,+
g946,g773,+
g1097,g773,+
g1104,g773,+
g1165,g773,+
g1289,g773,+
g1302,g773,+
g1306,g773,+
g1375,g773,+
g1398,g773,+
g116,g774,+
g260,g774,+
g306,g774,+
g337,g774,+
g408,g774,+
g508,g774,+
g635,g774,+
g651,g774,+
g658,g774,+
g701,g774,+
g707,g774,+
g753,g774,+
g975,g774,+
g1027,g774,+
g1055,g774,+
g1062,g774,+
g1098,g774,+
g1104,g774,+
g1108,g774,+
g1155,g774,+
g1420,g774,+
g37,g775,+
g42,g775,+
g157,g775,+
g173,g775,+
g193,g775,+
g197,g775,+
g242,g775,+
g338,g775,+
g345,g775,+
g474,g775,+
g614,g775,+
g674,g775,+
g725,g775,+
g867,g775,+
g1031,g775,+
g1072,g775,+
g1075,g775,+
g1375,g775,+
g1380,g775,+
g1486,g775,+
g3,g776,+
g16,g776,+
g168,g776,+
g238,g776,+
g292,g776,+
g763,g776,+
g774,g776,+
g1151,g776,+
g1498,g776,+
g37,g777,+
g134,g777,+
g278,g777,+
g327,g777,+
g377,g777,+
g528,g777,+
g671,g777,+
g699,g777,+
g845,g777,+
g1135,g777,+
g1144,g777,+
g1267,g777,+
g1361,g777,+
g508,g778,+
g729,g778,+
g853,g778,+
g992,g778,+
g1045,g778,+
g1069,g778,+
g1215,g778,+
g1326,g778,+
g34,g779,+
g42,g779,+
g44,g779,+
g71,g779,+
g201,g779,+
g320,g779,+
g366,g779,+
g809,g779,+
g856,g779,+
g1048,g779,+
g1050,g779,+
g1051,g779,+
g1080,g779,+
g1181,g779,+
g1304,g779,+
g1414,g779,+
g16,g780,+
g138,g780,+
g203,g780,+
g208,g780,+
g420,g780,+
g608,g780,+
g618,g780,+
g621,g780,+
g635,g780,+
g1136,g780,+
g1437,g780,+
g1485,g780,+
g193,g781,+
g194,g781,+
g387,g781,+
g424,g781,+
g578,g781,+
g652,g781,+
g763,g781,+
g857,g781,+
g1070,g781,+
g1216,g781,+
g1235,g781,+
g1358,g781,+
g1454,g781,+
g41,g782,+
g164,g782,+
g240,g782,+
g288,g782,+
g473,g782,+
g767,g782,+
g898,g782,+
g1102,g782,+
g1157,g782,+
g1309,g782,+
g1325,g782,+
g1341,g782,+
g1347,g782,+
g1375,g782,+
g1410,g782,+
g1467,g782,+
g21,g783,+
g174,g783,+
g175,g783,+
g328,g783,+
g431,g783,+
g433,g783,+
g584,g783,+
g645,g783,+
g687,g783,+
g945,g783,+
g992,g783,+
g1109,g783,+
g1176,g783,+
g1341,g783,+
g1379,g783,+
g1380,g783,+
g1383,g783,+
g1498,g783,+
g4,g784,+
g157,g784,+
g176,g784,+
g178,g784,+
g376,g784,+
g399,g784,+
g673,g784,+
g686,g784,+
g708,g784,+
g5,g785,+
g60,g785,+
g134,g785,+
g138,g785,+
g297,g785,+
g431,g785,+
g845,g785,+
g879,g785,+
g906,g785,+
g925,g785,+
g1018,g785,+
g1065,g785,+
g1191,g785,+
g1375,g785,+
g1498,g785,+
g541,g786,+
g544,g786,+
g607,g786,+
g626,g786,+
g629,g786,+
g830,g786,+
g916,g786,+
g1096,g786,+
g1336,g786,+
g1454,g786,+
g1483,g786,+
g37,g787,+
g50,g787,+
g124,g787,+
g292,g787,+
g438,g787,+
g562,g787,+
g589,g787,+
g686,g787,+
g815,g787,+
g839,g787,+
g844,g787,+
g853,g787,+
g930,g787,+
g941,g787,+
g1048,g787,+
g1051,g787,+
g1190,g787,+
g1213,g787,+
g1235,g787,+
g1305,g787,+
g1331,g787,+
g111,g788,+
g420,g788,+
g472,g788,+
g579,g788,+
g686,g788,+
g687,g788,+
g705,g788,+
g744,g788,+
g881,g788,+
g1031,g788,+
g1144,g788,+
g1208,g788,+
g1318,g788,+
g1354,g788,+
g1414,g788,+
g1430,g788,+
g1449,g788,+
g1456,g788,+
g20,g789,+
g197,g789,+
g383,g789,+
g419,g789,+
g1105,g789,+
g1117,g789,+
g1246,g789,+
g1296,g789,+
g1319,g789,+
g1356,g789,+
g1387,g789,+
g1388,g789,+
g1403,g789,+
g1406,g789,+
g1469,g789,+
g54,g790,+
g90,g790,+
g420,g790,+
g428,g790,+
g457,g790,+
g521,g790,+
g624,g790,+
g639,g790,+
g686,g790,+
g712,g790,+
g724,g790,+
g890,g790,+
g1141,g790,+
g1305,g790,+
g1331,g790,+
g1403,g790,+
g1437,g790,+
g1486,g790,+
g1491,g790,+
g112,g791,+
g160,g791,+
g201,g791,+
g242,g791,+
g514,g791,+
g588,g791,+
g753,g791,+
g870,g791,+
g896,g791,+
g1005,g791,+
g1084,g791,+
g1198,g791,+
g1201,g791,+
g1341,g791,+
g1403,g791,+
g1421,g791,+
g1494,g791,+
g4,g792,+
g167,g792,+
g444,g792,+
g521,g792,+
g596,g792,+
g626,g792,+
g1096,g792,+
g1196,g792,+
g1199,g792,+
g1217,g792,+
g1229,g792,+
g1274,g792,+
g1302,g792,+
g1329,g792,+
g1416,g792,+
g1462,g792,+
g1476,g792,+
g42,g793,+
g118,g793,+
g472,g793,+
g702,g793,+
g708,g793,+
g805,g793,+
g971,g793,+
g997,g793,+
g1099,g793,+
g1190,g793,+
g1280,g793,+
g1350,g793,+
g1467,g793,+
g1491,g793,+
g46,g794,+
g55,g794,+
g68,g794,+
g213,g794,+
g223,g794,+
g278,g794,+
g334,g794,+
g459,g794,+
g725,g794,+
g781,g794,+
g1123,g794,+
g1126,g794,+
g1224,g794,+
g1240,g794,+
g1310,g794,+
g37,g795,+
g66,g795,+
g262,g795,+
g396,g795,+
g465,g795,+
g548,g795,+
g784,g795,+
g916,g795,+
g935,g795,+
g1055,g795,+
g1065,g795,+
g1163,g795,+
g1276,g795,+
g1318,g795,+
g1413,g795,+
g1418,g795,+
g1498,g795,+
g242,g796,+
g252,g796,+
g302,g796,+
g365,g796,+
g474,g796,+
g559,g796,+
g616,g796,+
g641,g796,+
g767,g796,+
g853,g796,+
g1180,g796,+
g1190,g796,+
g1202,g796,+
g1350,g796,+
g1418,g796,+
g349,g797,+
g377,g797,+
g401,g797,+
g638,g797,+
g753,g797,+
g754,g797,+
g771,g797,+
g872,g797,+
g928,g797,+
g1050,g797,+
g1099,g797,+
g1136,g797,+
g1160,g797,+
g1321,g797,+
g1348,g797,+
g1459,g797,+
g55,g798,+
g201,g798,+
g289,g798,+
g298,g798,+
g322,g798,+
g561,g798,+
g624,g798,+
g712,g798,+
g1284,g798,+
g1350,g798,+
g1391,g798,+
g290,g799,+
g334,g799,+
g635,g799,+
g1039,g799,+
g1111,g799,+
g1316,g799,+
g321,g800,+
g468,g800,+
g510,g800,+
g763,g800,+
g844,g800,+
g887,g800,+
g911,g800,+
g919,g800,+
g944,g800,+
g1313,g800,+
g1349,g800,+
g1460,g800,+
g1469,g800,+
g9,g801,+
g20,g801,+
g35,g801,+
g278,g801,+
g290,g801,+
g439,g801,+
g465,g801,+
g502,g801,+
g514,g801,+
g524,g801,+
g639,g801,+
g658,g801,+
g660,g801,+
g793,g801,+
g855,g801,+
g863,g801,+
g968,g801,+
g997,g801,+
g1073,g801,+
g1176,g801,+
g1177,g801,+
g1180,g801,+
g1267,g801,+
g1280,g801,+
g1282,g801,+
g1356,g801,+
g42,g802,+
g93,g802,+
g193,g802,+
g254,g802,+
g310,g802,+
g376,g802,+
g463,g802,+
g473,g802,+
g524,g802,+
g678,g802,+
g767,g802,+
g838,g802,+
g884,g802,+
g902,g802,+
g915,g802,+
g951,g802,+
g1302,g802,+
g1329,g802,+
g1358,g802,+
g1421,g802,+
g1437,g802,+
g1462,g802,+
g22,g803,+
g235,g803,+
g282,g803,+
g345,g803,+
g461,g803,+
g711,g803,+
g753,g803,+
g824,g803,+
g941,g803,+
g944,g803,+
g1092,g803,+
g1207,g803,+
g1274,g803,+
g1318,g803,+
g1391,g803,+
g1449,g803,+
g345,g804,+
g501,g804,+
g521,g804,+
g556,g804,+
g845,g804,+
g888,g804,+
g1005,g804,+
g1085,g804,+
g1123,g804,+
g1228,g804,+
g1259,g804,+
g58,g805,+
g138,g805,+
g710,g805,+
g742,g805,+
g762,g805,+
g764,g805,+
g906,g805,+
g1014,g805,+
g1027,g805,+
g1259,g805,+
g1300,g805,+
g1404,g805,+
g1413,g805,+
g1498,g805,+
g31,g806,+
g192,g806,+
g533,g806,+
g534,g806,+
g660,g806,+
g900,g806,+
g901,g806,+
g908,g806,+
g1135,g806,+
g1341,g806,+
g1363,g806,+
g1398,g806,+
g1400,g806,+
g41,g807,+
g56,g807,+
g153,g807,+
g345,g807,+
g458,g807,+
g693,g807,+
g716,g807,+
g919,g807,+
g1010,g807,+
g1213,g807,+
g1351,g807,+
g1363,g807,+
g1437,g807,+
g1478,g807,+
g168,g808,+
g261,g808,+
g322,g808,+
g426,g808,+
g448,g808,+
g798,g808,+
g863,g808,+
g885,g808,+
g1010,g808,+
g1321,g808,+
g1370,g808,+
g1454,g808,+
g1478,g808,+
g55,g809,+
g383,g809,+
g428,g809,+
g830,g809,+
g836,g809,+
g868,g809,+
g1090,g809,+
g1121,g809,+
g1168,g809,+
g1235,g809,+
g1348,g809,+
g1351,g809,+
g1364,g809,+
g1437,g809,+
g75,g810,+
g171,g810,+
g262,g810,+
g427,g810,+
g681,g810,+
g702,g810,+
g798,g810,+
g844,g810,+
g1246,g810,+
g1369,g810,+
g1449,g810,+
g1488,g810,+
g1491,g810,+
g1494,g810,+
g112,g811,+
g238,g811,+
g289,g811,+
g470,g811,+
g521,g811,+
g573,g811,+
g584,g811,+
g637,g811,+
g710,g811,+
g734,g811,+
g783,g811,+
g863,g811,+
g1136,g811,+
g1181,g811,+
g1321,g811,+
g1422,g811,+
g1428,g811,+
g118,g812,+
g278,g812,+
g504,g812,+
g879,g812,+
g1038,g812,+
g1042,g812,+
g1050,g812,+
g1117,g812,+
g1229,g812,+
g1385,g812,+
g1476,g812,+
g168,g813,+
g184,g813,+
g385,g813,+
g473,g813,+
g527,g813,+
g650,g813,+
g713,g813,+
g815,g813,+
g880,g813,+
g900,g813,+
g971,g813,+
g1031,g813,+
g1065,g813,+
g1343,g813,+
g1354,g813,+
g1462,g813,+
g111,g814,+
g201,g814,+
g428,g814,+
g872,g814,+
g1050,g814,+
g1284,g814,+
g66,g815,+
g414,g815,+
g526,g815,+
g578,g815,+
g697,g815,+
g729,g815,+
g776,g815,+
g946,g815,+
g991,g815,+
g1029,g815,+
g1062,g815,+
g1123,g815,+
g1267,g815,+
g1428,g815,+
g203,g816,+
g297,g816,+
g457,g816,+
g588,g816,+
g807,g816,+
g935,g816,+
g1061,g816,+
g1485,g816,+
g1498,g816,+
g19,g817,+
g32,g817,+
g37,g817,+
g306,g817,+
g427,g817,+
g633,g817,+
g965,g817,+
g972,g817,+
g1085,g817,+
g1102,g817,+
g1160,g817,+
g1193,g817,+
g1217,g817,+
g1311,g817,+
g1406,g817,+
g1462,g817,+
g19,g818,+
g525,g818,+
g625,g818,+
g718,g818,+
g740,g818,+
g879,g818,+
g998,g818,+
g1070,g818,+
g1093,g818,+
g1136,g818,+
g1169,g818,+
g1191,g818,+
g1336,g818,+
g1349,g818,+
g1413,g818,+
g327,g819,+
g455,g819,+
g608,g819,+
g650,g819,+
g731,g819,+
g763,g819,+
g787,g819,+
g830,g819,+
g857,g819,+
g1005,g819,+
g1059,g819,+
g1070,g819,+
g1236,g819,+
g1300,g819,+
g1347,g819,+
g1370,g819,+
g1421,g819,+
g260,g820,+
g396,g820,+
g408,g820,+
g541,g820,+
g1051,g820,+
g1080,g820,+
g1108,g820,+
g1121,g820,+
g1205,g820,+
g1460,g820,+
g39,g821,+
g74,g821,+
g181,g821,+
g203,g821,+
g428,g821,+
g545,g821,+
g562,g821,+
g634,g821,+
g711,g821,+
g788,g821,+
g876,g821,+
g1217,g821,+
g1304,g821,+
g1420,g821,+
g45,g822,+
g61,g822,+
g117,g822,+
g176,g822,+
g261,g822,+
g396,g822,+
g608,g822,+
g624,g822,+
g1061,g822,+
g1093,g822,+
g1152,g822,+
g1246,g822,+
g1348,g822,+
g1485,g822,+
g26,g823,+
g160,g823,+
g218,g823,+
g278,g823,+
g405,g823,+
g554,g823,+
g751,g823,+
g752,g823,+
g797,g823,+
g903,g823,+
g949,g823,+
g1095,g823,+
g1191,g823,+
g1193,g823,+
g1416,g823,+
g1421,g823,+
g1437,g823,+
g26,g824,+
g139,g824,+
g189,g824,+
g219,g824,+
g595,g824,+
g608,g824,+
g629,g824,+
g718,g824,+
g779,g824,+
g876,g824,+
g1073,g824,+
g1104,g824,+
g1237,g824,+
g1263,g824,+
g1265,g824,+
g1315,g824,+
g1404,g824,+
g101,g825,+
g127,g825,+
g252,g825,+
g293,g825,+
g487,g825,+
g629,g825,+
g724,g825,+
g779,g825,+
g887,g825,+
g1099,g825,+
g1119,g825,+
g1199,g825,+
g1222,g825,+
g1254,g825,+
g1329,g825,+
g1354,g825,+
g1406,g825,+
g5,g826,+
g37,g826,+
g260,g826,+
g391,g826,+
g474,g826,+
g773,g826,+
g781,g826,+
g825,g826,+
g915,g826,+
g1180,g826,+
g5,g827,+
g339,g827,+
g374,g827,+
g379,g827,+
g390,g827,+
g592,g827,+
g633,g827,+
g749,g827,+
g1031,g827,+
g1092,g827,+
g1144,g827,+
g1244,g827,+
g1259,g827,+
g22,g828,+
g26,g828,+
g53,g828,+
g487,g828,+
g502,g828,+
g533,g828,+
g713,g828,+
g876,g828,+
g1010,g828,+
g1030,g828,+
g1102,g828,+
g1183,g828,+
g1213,g828,+
g1396,g828,+
g1428,g828,+
g135,g829,+
g221,g829,+
g419,g829,+
g420,g829,+
g526,g829,+
g635,g829,+
g639,g829,+
g658,g829,+
g747,g829,+
g788,g829,+
g890,g829,+
g1165,g829,+
g1213,g829,+
g1298,g829,+
g1421,g829,+
g1486,g829,+
g46,g830,+
g254,g830,+
g334,g830,+
g377,g830,+
g564,g830,+
g909,g830,+
g974,g830,+
g1020,g830,+
g1163,g830,+
g1246,g830,+
g1358,g830,+
g1369,g830,+
g8,g831,+
g68,g831,+
g115,g831,+
g188,g831,+
g262,g831,+
g337,g831,+
g615,g831,+
g868,g831,+
g901,g831,+
g934,g831,+
g945,g831,+
g1048,g831,+
g1183,g831,+
g1265,g831,+
g1282,g831,+
g1305,g831,+
g1319,g831,+
g1389,g831,+
g1462,g831,+
g1485,g831,+
g19,g832,+
g34,g832,+
g54,g832,+
g58,g832,+
g252,g832,+
g268,g832,+
g398,g832,+
g559,g832,+
g594,g832,+
g621,g832,+
g656,g832,+
g744,g832,+
g817,g832,+
g839,g832,+
g856,g832,+
g902,g832,+
g1336,g832,+
g1413,g832,+
g1432,g832,+
g49,g833,+
g96,g833,+
g150,g833,+
g232,g833,+
g241,g833,+
g288,g833,+
g310,g833,+
g500,g833,+
g528,g833,+
g562,g833,+
g603,g833,+
g635,g833,+
g811,g833,+
g1085,g833,+
g1090,g833,+
g1207,g833,+
g1300,g833,+
g1318,g833,+
g1319,g833,+
g143,g834,+
g162,g834,+
g257,g834,+
g321,g834,+
g345,g834,+
g376,g834,+
g383,g834,+
g595,g834,+
g634,g834,+
g645,g834,+
g770,g834,+
g1273,g834,+
g1302,g834,+
g1312,g834,+
g1329,g834,+
g1370,g834,+
g458,g835,+
g505,g835,+
g513,g835,+
g578,g835,+
g588,g835,+
g626,g835,+
g694,g835,+
g705,g835,+
g732,g835,+
g867,g835,+
g1045,g835,+
g1148,g835,+
g1191,g835,+
g1246,g835,+
g1274,g835,+
g1305,g835,+
g103,g836,+
g160,g836,+
g439,g836,+
g447,g836,+
g524,g836,+
g608,g836,+
g666,g836,+
g711,g836,+
g732,g836,+
g793,g836,+
g927,g836,+
g1027,g836,+
g1337,g836,+
g1410,g836,+
g1445,g836,+
g160,g837,+
g170,g837,+
g226,g837,+
g317,g837,+
g338,g837,+
g373,g837,+
g374,g837,+
g568,g837,+
g901,g837,+
g1039,g837,+
g1105,g837,+
g1137,g837,+
g1176,g837,+
g1337,g837,+
g1375,g837,+
g1438,g837,+
g1498,g837,+
g99,g838,+
g118,g838,+
g251,g838,+
g290,g838,+
g514,g838,+
g580,g838,+
g686,g838,+
g740,g838,+
g816,g838,+
g890,g838,+
g941,g838,+
g1075,g838,+
g1156,g838,+
g1186,g838,+
g1488,g838,+
g1491,g838,+
g82,g839,+
g253,g839,+
g302,g839,+
